word, count
spoil, 1
boot, 1
sold, 1
patent, 2
plank, 2
inch, 1
thanksgiving, 4
celebrated, 1
patriarch, 1
pussy, 1
dissect, 1
hooded, 1
reflex, 1
subtraction, 1
caption, 1
bay, 1
softened, 1
consummate, 2
sleek, 1
threatened, 1
citadel, 1
undermined, 1
bisected, 1
griefs, 1
envy, 6
devastated, 1
didst, 1
moons, 1
passion, 1
worthiness, 1
contrasting, 1
lowlier, 1
insufficient, 1
apprehension, 1
undivine, 1
elect, 1
conform, 1
anterior, 1
posterior, 2
initial, 1
exponent, 1
blessing, 1
gauging, 1
satisfied, 3
limit, 1
focus, 1
paralyzing, 1
phantasms, 1
earthly, 1
obscured, 1
latitude, 1
leant, 1
joys, 1
scantily, 2
disburse, 1
defer, 1
bowls, 1
speculate, 1
cease, 1
gather, 2
idle, 2
auburn, 1
whippoorwill, 1
skip, 1
sow, 1
lark, 1
bulb, 2
dealt, 1
gush, 2
reserved, 1
thomas, 1
hearts, 1
drought, 1
destitute, 1
caspian, 2
sterile, 1
perquisite, 1
dinna, 2
forsake, 2
frail, 1
credit, 2
wilted, 2
sword, 1
armed, 1
hurls, 1
barbed, 1
patriotic, 1
epauletted, 2
wherever, 2
roams, 1
noiseless, 1
keenest, 1
accomplished, 2
sublimest, 1
target, 1
arrow, 2
dart, 1
vanquished, 1
sped, 1
fumbles, 1
players, 1
keys, 1
stuns, 1
degrees, 1
prepares, 1
fainter, 1
hammers, 1
straighten, 1
deals, 1
thunderbolt, 1
scalps, 1
cherished, 2
heavier, 1
outgrow, 1
costumes, 1
grandsires, 1
club, 1
whip, 1
lash, 1
magic, 1
noble, 1
magnanimous, 1
descried, 1
barbs, 1
puzzlest, 1
boundless, 1
silenced, 1
puts, 1
streams, 1
breathed, 2
brushed, 1
gypsy, 1
transfigured, 1
mar, 1
auroral, 1
adjust, 2
numen, 1
visitor, 2
privacy, 2
forestalling, 1
invisible, 2
wedlock, 2
granted, 1
lower, 2
whereon, 1
rides, 1
spokes, 1
wheels, 1
chariots, 1
convey, 1
utterly, 1
dot, 1
wealthy, 1
pane, 1
earrings, 1
pizarro, 1
obtain, 1
wakes, 1
interdict, 1
abrogate, 1
gabriel, 1
hallowed, 1
plummetless, 1
pallid, 1
parian, 1
lilacs, 1
load, 1
forefathers, 1
redden, 1
bog, 1
covenant, 1
gentians, 1
frill, 1
folds, 1
priests, 1
symbols, 1
slept, 1
cradle, 1
recognized, 1
carmine, 1
solitary, 2
overtake, 1
slope, 1
speaks, 2
formula, 1
quality, 1
affecting, 1
encroached, 1
placid, 1
lily, 2
tidy, 1
sweep, 1
vale, 1
prithee, 1
neighbors, 3
buttercup, 1
nonchalant, 1
upstairs, 1
maples, 1
declare, 1
suitable, 1
trifles, 2
trivial, 2
praise, 2
mere, 1
mud, 1
peddler, 1
tongue, 1
begets, 1
buccaneering, 1
british, 1
billows, 2
loud, 1
hubbub, 1
audible, 1
dapperer, 1
unperceived, 1
trundle, 1
espy, 1
corn, 2
dinner, 1
dukes, 1
bushes, 1
cave, 1
presumed, 1
crack, 1
sepal, 1
petal, 1
thorn, 1
flash, 1
situated, 1
perturbation, 1
benediction, 1
partook, 1
apparent, 1
burden, 1
leafy, 1
dependent, 1
untoward, 1
remedy, 1
employed, 1
freely, 1
certified, 1
broom, 1
bridget, 1
christian, 1
neglected, 1
genius, 1
pervades, 2
residing, 1
appear, 1
dread, 1
related, 1
sedge, 1
floorless, 1
stranger, 1
cite, 1
simplified, 1
pity, 2
regret, 2
prairie, 1
revery, 1
fashionless, 1
dateless, 2
private, 1
proudest, 1
chime, 1
sufficed, 1
abducted, 1
emptied, 1
eternally, 1
bill, 2
auger, 1
cap, 1
laboreth, 1
worm, 2
swamp, 1
departure, 2
enthralling, 1
snake, 1
guile, 1
indefinite, 1
visit, 2
flirt, 1
marry, 1
police, 1
follow, 2
jump, 1
peninsulas, 1
raft, 1
anchor, 1
captives, 1
chin, 1
amplest, 1
likest, 1
bestow, 1
remotest, 1
certainly, 2
twinkling, 1
dimities, 1
bat, 1
fallow, 1
article, 1
umbrella, 1
quaintly, 1
halved, 1
describing, 1
alike, 1
inscrutable, 1
elate, 1
deputed, 1
astute, 1
empowered, 1
malevolence, 1
auspiciously, 1
adroit, 1
creator, 1
ascribe, 1
beneficent, 1
balloons, 1
swans, 1
liquid, 1
ribbons, 1
applauds, 1
encore, 1
gilded, 2
spins, 1
veins, 1
tumbles, 1
retire, 2
clerks, 1
workmen, 1
loaded, 1
polite, 1
vastness, 1
hemispheres, 1
drab, 1
habitation, 1
tabernacle, 1
porch, 1
sloop, 1
slips, 1
wrecks, 1
tar, 1
bronze, 1
forms, 1
preconcerted, 1
alarms, 1
unconcern, 1
paints, 1
tints, 1
vaster, 1
disdaining, 1
arrogance, 2
splendors, 1
competeless, 1
island, 1
dishonored, 1
drip, 1
hemlocks, 1
tipped, 1
tinsel, 1
wizard, 1
ball, 1
flamingo, 1
ebbs, 1
feature, 1
crawls, 1
glimmer, 1
kennel, 1
baffled, 1
titian, 1
domenichino, 1
powerless, 1
prophetic, 1
simultaneous, 1
metres, 1
genesis, 1
sequel, 1
positive, 1
philosophies, 1
puzzles, 1
shown, 1
contempt, 1
generations, 1
crucifixion, 1
retreating, 1
recently, 1
assuages, 1
actual, 1
strengthens, 1
sinews, 1
trouble, 1
tire, 1
fatigue, 1
flee, 1
scanty, 1
augmented, 1
garrets, 1
understood, 1
supports, 1
afforded, 1
bride, 2
holy, 1
betrothal, 1
dissolve, 1
keeper, 1
conquers, 1
tranquiller, 1
certificate, 1
hasten, 1
ice, 2
lisping, 1
encountered, 1
gentlefolk, 1
pyramids, 1
decay, 1
flit, 1
russetly, 1
ardent, 1
intimate, 1
account, 1
paid, 1
earned, 1
insulting, 1
beguiled, 1
bequeaths, 1
extinct, 1
hum, 1
wrestles, 1
menacing, 1
competent, 1
kill, 1
decoyed, 1
bait, 1
balsam, 1
knife, 1
cost, 1
burrowed, 1
skill, 2
retrieve, 1
waiting, 2
wed, 1
alas, 1
hadst, 1
broached, 1
dissuade, 1
aided, 1
abides, 1
turbid, 1
summoned, 1
heroes, 1
equal, 1
lulls, 1
propitiate, 1
gracious, 3
complaint, 1
revelation, 1
history, 1
eyelids, 1
dancer, 1
dimmer, 1
stature, 1
approach, 1
denotes, 1
intimates, 2
customs, 1
limitless, 1
hyperbole, 1
drama, 1
mechanic, 1
states, 1
dates, 1
constant, 1
shames, 1
constancy, 1
emblem, 1
martial, 1
firmest, 2
proof, 1
fundamental, 1
marauding, 1
abashless, 1
foreigner, 1
thrust, 1
cottage, 1
keeping, 1
divided, 1
cycle, 1
unite, 1
retrospection, 1
precincts, 1
hopes, 1
dazzled, 1
pronounce, 1
tarrying, 1
zone, 1
sobbed, 1
obtained, 1
lodgings, 1
ere, 1
reposed, 1
artificial, 1
drowse, 1
spade, 1
funeral, 1
mourners, 2
fro, 1
treading, 2
seated, 1
drum, 1
box, 1
creak, 1
boots, 1
race, 2
discomfit, 1
longed, 1
hearkened, 1
wander, 1
hurricane, 1
sickness, 1
occasions, 1
condition, 1
chief, 1
indifference, 1
hesitates, 1
anonymous, 1
abundant, 1
desire, 1
immediately, 1
stooped, 1
strings, 1
horses, 1
partly, 1
kiss, 2
punctuate, 1
perceives, 1
quieter, 1
sprig, 1
chafe, 1
gravity, 1
chat, 1
prone, 1
periphrasis, 1
remark, 1
obliged, 1
troubling, 1
weeks, 1
text, 1
discourse, 1
parish, 1
separated, 1
trick, 1
removed, 1
lungs, 1
stirless, 1
cunning, 2
cells, 1
pantomime, 1
bellows, 1
sepulchre, 1
larks, 1
answered, 1
joyful, 1
belong, 1
skaters, 1
nightfall, 1
tarnished, 1
christmas, 2
arrive, 1
walking, 1
bridge, 1
frock, 1
wept, 1
answer, 1
stillness, 2
heaves, 1
wrung, 1
dry, 1
breaths, 1
gathering, 1
witnessed, 1
willed, 1
keepsakes, 1
portion, 1
assignable, 1
interposed, 1
stumbling, 1
guide, 1
strife, 1
gurgled, 1
retrimmed, 1
masts, 1
redecked, 1
exultant, 1
onward, 1
lately, 1
rustle, 1
doctor, 1
drives, 1
minister, 1
stiffly, 1
owned, 1
milliner, 1
parade, 1
tassels, 2
coaches, 1
intuition, 1
accost, 1
blistered, 1
sickened, 1
quickest, 1
battles, 1
supplicate, 1
supply, 1
puppet, 1
dangled, 1
hunched, 1
decimals, 1
degreeless, 1
doctors, 1
shopman, 1
importunes, 1
concernless, 1
pointers, 1
seconds, 1
slim, 1
dial, 1
charlotte, 1
overgrown, 1
interspersed, 1
cage, 1
haworth, 1
observing, 1
differed, 1
yorkshire, 1
nightingale, 1
wanderings, 1
toad, 1
toads, 1
midge, 1
swagger, 1
supremacy, 1
chosen, 1
oftener, 2
briar, 1
claw, 1
dragon, 1
predestined, 1
limb, 1
lid, 1
bask, 1
farms, 1
richard, 1
apples, 1
wedged, 1
joints, 1
carts, 1
pumpkins, 1
multiply, 1
plates, 1
stocking, 1
blur, 1
santa, 1
claus, 1
altitude, 1
sailing, 1
pilot, 2
knowest, 1
breakers, 1
roar, 1
anchors, 1
thither, 1
ashore, 1
